Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Country,ISO,Region,Continent,Location,Dis Mag Value,Dis Mag Scale,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Insured Damages ('000 US$),Total Damages ('000 US$),CPI,Disaster Duration
0.6446280991735538,0.012246963562753036,Natural,Biological,Epidemic,Bacterial disease,India,IND,Southern Asia,Asia,West Bengal,1.600653342935718e-05,Vaccinated,0.6446280991735538,0.8181818181818182,0.4666666666666667,0.6446280991735538,0.8181818181818182,0.5,3.0270278451426613e-05,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,1
0.6446280991735538,0.012348178137651822,Natural,Biological,Epidemic,Viral disease,India,IND,Southern Asia,Asia,Uttar Pradesh,1.600653342935718e-05,Vaccinated,0.6446280991735538,0.8181818181818182,0.4666666666666667,0.6446280991735538,0.8181818181818182,0.5,0.0005402704162893017,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,1
0.6446280991735538,0.011133603238866396,Natural,Hydrological,Flood,Riverine flood,India,IND,Southern Asia,Asia,West Bengal,1.600653342935718e-05,Km2,0.6446280991735538,0.7272727272727273,0.4666666666666667,0.6446280991735538,0.7272727272727273,0.5,0.000218648707742894,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,4.752380997641724e-06,0.22715145287250388,1
0.6446280991735538,0.01346153846153846,Natural,Meteorological,Storm,Riverine flood,India,IND,Southern Asia,Asia,North,1.600653342935718e-05,Kph,0.6446280991735538,0.9090909090909091,0.8,0.6446280991735538,0.9090909090909091,0.8,3.7837848064283266e-06,2.7222237345687417e-05,3.027272736446281e-06,0.0001890852092905759,3.027272736446281e-06,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,0
0.6446280991735538,0.011538461538461537,Natural,Geophysical,Earthquake,Ground movement,Iran (Islamic Republic of),IRN,Southern Asia,Asia,Tabas (Khorasan province),4.9132764483398535e-06,Richter,0.6446280991735538,0.7272727272727273,0.5,0.6446280991735538,0.7272727272727273,0.5,0.006756488312564409,2.7222237345687417e-05,0.00012120909127639117,0.0001890852092905759,0.00012120909127639117,0.0028744349621798123,0.0002380857165531973,0.22715145287250388,0
0.6446280991735538,0.01417004048582996,Natural,Geophysical,Earthquake,Ground movement,Iran (Islamic Republic of),IRN,Southern Asia,Asia,"Izeh, Masjed-e-Soleyman ",4.836506503834543e-06,Richter,0.6446280991735538,0.9999999999999999,0.43333333333333335,0.6446280991735538,0.9999999999999999,0.43333333333333335,1.1891895105917598e-05,2.8333349074082822e-05,3.030000009181818e-05,0.0001890852092905759,1.545454550137741e-07,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,0
0.6446280991735538,0.011234817813765181,Natural,Biological,Epidemic,Bacterial disease,Iran (Islamic Republic of),IRN,Southern Asia,Asia,Gonbad,1.600653342935718e-05,Vaccinated,0.6446280991735538,0.7272727272727273,0.4666666666666667,0.6446280991735538,0.7272727272727273,0.5,1.891892403214163e-06,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,1
0.6446280991735538,0.018421052631578946,Natural,Biological,Epidemic,Bacterial disease,Iraq,IRQ,Western Asia,Asia,North,1.600653342935718e-05,Vaccinated,0.6446280991735538,0.6363636363636364,0.4666666666666667,0.6446280991735538,0.6363636363636364,0.5,0.0,2.7222237345687417e-05,1.5151515197428833e-07,0.0001890852092905759,1.5151515197428833e-07,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,1
0.6446280991735538,0.011437246963562752,Natural,Meteorological,Storm,Tropical cyclone,Japan,JPN,Eastern Asia,Asia,Southwestern,1.600653342935718e-05,Kph,0.6446280991735538,0.7272727272727273,0.4666666666666667,0.6446280991735538,0.7272727272727273,0.4666666666666667,1.351351716581545e-06,5.500003055557254e-05,3.030000009181818e-05,0.0001890852092905759,9.39090911936639e-06,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,0
0.6446280991735538,0.010728744939271255,Natural,Hydrological,Flood,Riverine flood,Lao People's Democratic Republic (the),LAO,South-Eastern Asia,Asia,"Southern, Central",1.600653342935718e-05,Km2,0.6446280991735538,0.6363636363636364,0.4666666666666667,0.6446280991735538,0.6363636363636364,0.5,8.108110299489271e-06,2.7222237345687417e-05,0.0013909060648209274,0.0001890852092905759,0.0013909060648209274,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,1
0.6446280991735538,0.013360323886639675,Natural,Meteorological,Storm,Tropical cyclone,Sri Lanka,LKA,Southern Asia,Asia,East coast,1.600653342935718e-05,Kph,0.6446280991735538,0.9090909090909091,0.7666666666666667,0.6446280991735538,0.9090909090909091,0.7666666666666667,0.00019972978371075238,0.0027772237651243143,0.0030303000091827276,0.0001890852092905759,0.0030454515243801563,0.0028744349621798123,0.0004761809569160091,0.22715145287250388,0
0.6446280991735538,0.012955465587044534,Natural,Hydrological,Flood,Riverine flood,Sri Lanka,LKA,Southern Asia,Asia,Jaffna Peninsula,1.600653342935718e-05,Km2,0.6446280991735538,0.9090909090909091,0.4666666666666667,0.6446280991735538,0.9090909090909091,0.5,5.135136523009872e-06,2.7222237345687417e-05,3.027272736446281e-06,0.0001890852092905759,3.027272736446281e-06,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,1
0.6446280991735538,0.014574898785425101,Natural,Meteorological,Storm,Tropical cyclone,Madagascar,MDG,Eastern Africa,Africa,Tulear province,1.600653342935718e-05,Kph,0.6446280991735538,0.9999999999999999,0.9,0.6446280991735538,0.9999999999999999,0.9,1.8648653688825324e-05,2.7222237345687417e-05,5.454242440770432e-05,0.0001890852092905759,5.454242440770432e-05,0.0028744349621798123,0.00013808571560081635,0.22715145287250388,0
0.6446280991735538,0.013562753036437246,Natural,Geophysical,Earthquake,Ground movement,Mexico,MEX,Central America,Americas,"Mexico city, Oaxaca",4.990046392845164e-06,Richter,0.6446280991735538,0.9090909090909091,0.9333333333333333,0.6446280991735538,0.9090909090909091,0.9333333333333333,2.162162746530472e-06,5.500003055557254e-05,1.1360606095032139e-05,0.0001890852092905759,1.1663636398980716e-05,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,0
0.6446280991735538,0.9124493927125505,Natural,Climatological,Drought,Drought,Mexico,MEX,Central America,Americas,North,1.600653342935718e-05,Km2,0.6446280991735538,0.5454545454545454,0.4666666666666667,0.6446280991735538,0.5454545454545454,0.5,5.135136523009872e-06,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,1
0.6446280991735538,0.014473684210526316,Natural,Meteorological,Storm,Tropical cyclone,Mozambique,MOZ,Eastern Africa,Africa,Nampula province,1.600653342935718e-05,Kph,0.6446280991735538,0.9999999999999999,0.7333333333333333,0.6446280991735538,0.9999999999999999,0.7333333333333333,8.10811029948927e-07,2.7222237345687417e-05,0.00024242121285582185,0.0015770980903024778,0.000318178788842966,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,0
0.6446280991735538,0.923582995951417,Natural,Climatological,Drought,Drought,Mauritania,MRT,Western Africa,Africa,Southern,1.600653342935718e-05,Km2,0.6446280991735538,0.5454545454545454,0.4666666666666667,0.6528925619834727,0.2727272727272727,0.5,5.135136523009872e-06,2.7222237345687417e-05,8.181515176307622e-05,0.0001890852092905759,8.181515176307622e-05,0.0028744349621798123,0.0001214190487754195,0.22715145287250388,276
0.6446280991735538,0.013967611336032389,Natural,Hydrological,Flood,Riverine flood,Malaysia,MYS,South-Eastern Asia,Asia,Johore Bahru,1.600653342935718e-05,Km2,0.6446280991735538,0.9999999999999999,0.4666666666666667,0.6446280991735538,0.9999999999999999,0.5,5.135136523009872e-06,2.7222237345687417e-05,9.087878815417813e-06,0.0001890852092905759,9.087878815417813e-06,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,1
0.6446280991735538,0.01852226720647773,Natural,Hydrological,Flood,Riverine flood,New Zealand,NZL,Australia and New Zealand,Oceania,Bruce countu,1.600653342935718e-05,Km2,0.6446280991735538,0.8181818181818182,0.43333333333333335,0.6446280991735538,0.8181818181818182,0.43333333333333335,5.135136523009872e-06,2.7222237345687417e-05,6.030303048576676e-07,0.0001890852092905759,6.030303048576676e-07,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,0
0.6446280991735538,0.018623481781376516,Natural,Hydrological,Flood,Riverine flood,New Zealand,NZL,Australia and New Zealand,Oceania,Southland county,1.600653342935718e-05,Km2,0.6446280991735538,0.8181818181818182,0.43333333333333335,0.6446280991735538,0.8181818181818182,0.43333333333333335,5.135136523009872e-06,2.7222237345687417e-05,2.1181818246005506e-06,0.0001890852092905759,2.1181818246005506e-06,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,0
0.6446280991735538,0.0187246963562753,Natural,Hydrological,Flood,Riverine flood,New Zealand,NZL,Australia and New Zealand,Oceania,Mataura,1.600653342935718e-05,Km2,0.6446280991735538,0.8181818181818182,0.43333333333333335,0.6446280991735538,0.8181818181818182,0.43333333333333335,5.135136523009872e-06,2.7222237345687417e-05,5.530303047061524e-06,0.0001890852092905759,5.530303047061524e-06,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,0
0.6446280991735538,0.013157894736842105,Natural,Hydrological,Flood,Riverine flood,Panama,PAN,Central America,Americas,Panama city,1.600653342935718e-05,Km2,0.6446280991735538,0.9090909090909091,0.26666666666666666,0.6446280991735538,0.9090909090909091,0.26666666666666666,4.8648661796935625e-06,2.7222237345687417e-05,6.057575775932048e-06,0.0001890852092905759,6.057575775932048e-06,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,0
0.6446280991735538,0.017004048582995947,Natural,Hydrological,Landslide,Landslide,Philippines (the),PHL,South-Eastern Asia,Asia,Subic,1.600653342935718e-05,Km2,0.6446280991735538,0.6363636363636364,0.4,0.6446280991735538,0.6363636363636364,0.4,5.67567720964249e-06,3.333335185186214e-06,3.030000009181818e-05,0.0001890852092905759,1.81818182369146e-08,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,0
0.6446280991735538,0.012449392712550607,Natural,Meteorological,Storm,Tropical cyclone,Philippines (the),PHL,South-Eastern Asia,Asia,Manila,1.600653342935718e-05,Kph,0.6446280991735538,0.8181818181818182,0.26666666666666666,0.6446280991735538,0.8181818181818182,0.26666666666666666,1.5675679912345922e-05,2.7222237345687417e-05,0.00015151212167124886,0.0001890852092905759,0.00015151212167124886,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,0
0.6446280991735538,0.012651821862348178,Natural,Meteorological,Storm,Tropical cyclone,Philippines (the),PHL,South-Eastern Asia,Asia,"Central Luzon, Manilla",1.857832657028507e-05,Kph,0.6446280991735538,0.8181818181818182,0.8333333333333334,0.6446280991735538,0.8181818181818182,0.8333333333333334,9.162164638422876e-05,0.0004155557864198813,0.004545451528925611,0.0001890852092905759,0.004547721225902185,0.0028744349621798123,0.0005476095290248526,0.22715145287250388,0
0.6446280991735538,0.01589068825910931,Natural,Meteorological,Storm,Tropical cyclone,Philippines (the),PHL,South-Eastern Asia,Asia,North,1.600653342935718e-05,Kph,0.6446280991735538,0.2727272727272727,0.5666666666666667,0.6446280991735538,0.2727272727272727,0.5666666666666667,1.7567572315560086e-05,2.5555569753094308e-05,0.0001958696975632415,0.0010822714982217348,0.00024800303105455466,0.0028744349621798123,0.00015834285865088437,0.22715145287250388,0
0.6446280991735538,0.015991902834008094,Natural,Meteorological,Storm,Tropical cyclone,Philippines (the),PHL,South-Eastern Asia,Asia,Luzon (including Manila),1.600653342935718e-05,Kph,0.6446280991735538,0.6363636363636364,0.26666666666666666,0.6446280991735538,0.6363636363636364,0.26666666666666666,1.2972976479182834e-05,6.111114506174726e-06,0.000128487879177236,0.0001890852092905759,0.00012852424281370984,0.0028744349621798123,1.6728571587891157e-05,0.22715145287250388,0
0.6446280991735538,0.01609311740890688,Natural,Meteorological,Storm,Tropical cyclone,Philippines (the),PHL,South-Eastern Asia,Asia,North,1.600653342935718e-05,Kph,0.6446280991735538,0.6363636363636364,0.6333333333333333,0.6446280991735538,0.6363636363636364,0.6333333333333333,1.2432435792550215e-05,1.6666675925931071e-06,0.0004555454559258953,3.81703542278273e-05,0.0004574000013860606,0.0028744349621798123,5.622381005927438e-05,0.22715145287250388,0
0.6446280991735538,0.016194331983805665,Natural,Meteorological,Storm,Tropical cyclone,Philippines (the),PHL,South-Eastern Asia,Asia,North,1.600653342935718e-05,Kph,0.6446280991735538,0.7272727272727273,0.7666666666666667,0.6446280991735538,0.7272727272727273,0.7666666666666667,8.37838064280558e-06,1.0555561419756345e-05,5.676969714172636e-05,0.0003244795566838278,7.242424264370982e-05,0.0028744349621798123,6.660476253909297e-05,0.22715145287250388,0
0.6446280991735538,0.016295546558704452,Natural,Meteorological,Storm,Tropical cyclone,Philippines (the),PHL,South-Eastern Asia,Asia,North,1.600653342935718e-05,Kph,0.6446280991735538,0.8181818181818182,0.2,0.6446280991735538,0.8181818181818182,0.2,6.216217896275107e-06,5.555558641977024e-07,1.8730303087061523e-05,0.0001890852092905759,1.8736363693140496e-05,0.0028744349621798123,5.66238100630839e-05,0.22715145287250388,0
0.6446280991735538,0.016599190283400806,Natural,Meteorological,Storm,Tropical cyclone,Philippines (the),PHL,South-Eastern Asia,Asia,North,1.600653342935718e-05,Kph,0.6446280991735538,0.9999999999999999,0.43333333333333335,0.6446280991735538,0.9999999999999999,0.43333333333333335,5.135136523009872e-06,2.7222237345687417e-05,1.1515151550045913e-06,0.0001890852092905759,1.1515151550045913e-06,0.0028744349621798123,2.9619047901133785e-06,0.22715145287250388,0
0.6446280991735538,0.9277327935222672,Natural,Climatological,Drought,Drought,Philippines (the),PHL,South-Eastern Asia,Asia,Santos City,1.600653342935718e-05,Km2,0.6446280991735538,0.09090909090909091,0.4666666666666667,0.6446280991735538,0.5454545454545454,0.5,5.135136523009872e-06,2.7222237345687417e-05,1.110303033667585e-05,0.0001890852092905759,1.110303033667585e-05,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,151
0.6446280991735538,0.016902834008097164,Natural,Hydrological,Flood,Riverine flood,Philippines (the),PHL,South-Eastern Asia,Asia,Jipapad (Eastern Samar),1.600653342935718e-05,Km2,0.6446280991735538,0.09090909090909091,0.03333333333333333,0.6446280991735538,0.09090909090909091,0.03333333333333333,5.135136523009872e-06,2.7222237345687417e-05,4.542424256189164e-06,0.0001890852092905759,4.542424256189164e-06,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,0
0.6446280991735538,0.01831983805668016,Natural,Biological,Epidemic,Bacterial disease,Rwanda,RWA,Eastern Africa,Africa,Southern,1.600653342935718e-05,Vaccinated,0.6446280991735538,0.5454545454545454,0.4666666666666667,0.6446280991735538,0.5454545454545454,0.5,4.324325493060944e-06,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.22715145287250388,1
0.6528925619834727,0.00860323886639676,Natural,Geophysical,Earthquake,Ground movement,Indonesia,IDN,South-Eastern Asia,Asia,"Yapen, Jobi (Irian Jaja)",4.990046392845164e-06,Richter,0.6528925619834727,0.7272727272727273,0.3666666666666667,0.6528925619834727,0.7272727272727273,0.3666666666666667,2.70270343316309e-07,2.2222234567908095e-06,1.5148484894389347e-05,0.0001890852092905759,1.5163636409586776e-05,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,0
0.6528925619834727,0.006578947368421052,Natural,Geophysical,Earthquake,Tsunami,Indonesia,IDN,South-Eastern Asia,Asia,Lomblen Island,1.600653342935718e-05,Richter,0.6528925619834727,0.5454545454545454,0.5666666666666667,0.6528925619834727,0.5454545454545454,0.5666666666666667,0.00014540544470417426,1.2222229012349451e-05,3.030000009181818e-05,0.0001890852092905759,6.666666686868686e-08,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,0
0.6528925619834727,0.9310728744939271,Natural,Climatological,Drought,Drought,Hong Kong,HKG,Eastern Asia,Asia,North,1.600653342935718e-05,Km2,0.6528925619834727,0.8181818181818182,0.4666666666666667,0.6528925619834727,0.9999999999999999,0.5,5.135136523009872e-06,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,61
0.6528925619834727,0.928744939271255,Natural,Climatological,Drought,Drought,Kenya,KEN,Eastern Africa,Africa,Turkana district,1.600653342935718e-05,Km2,0.6528925619834727,0.5454545454545454,0.4666666666666667,0.661157024793388,0.5454545454545454,0.5,5.135136523009872e-06,2.7222237345687417e-05,0.00012120909127639117,0.0001890852092905759,0.00012120909127639117,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,366
0.6528925619834727,0.009817813765182187,Natural,Hydrological,Flood,Riverine flood,Honduras,HND,Central America,Americas,North coastal area,1.600653342935718e-05,Km2,0.6528925619834727,0.9090909090909091,0.4666666666666667,0.6528925619834727,0.9090909090909091,0.5,0.0,2.7222237345687417e-05,0.00012120909127639117,0.0001890852092905759,0.00012120909127639117,0.0028744349621798123,6.189523868471655e-05,0.2564626628694681,1
0.6528925619834727,0.008299595141700405,Natural,Meteorological,Storm,Tropical cyclone,Haiti,HTI,Caribbean,Americas,"North, North West, South",1.600653342935718e-05,Kph,0.6528925619834727,0.6363636363636364,0.9999999999999999,0.6528925619834727,0.6363636363636364,0.9999999999999999,1.891892403214163e-06,2.7222237345687417e-05,3.3606060707897153e-06,0.0001890852092905759,3.3606060707897153e-06,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,0
0.6528925619834727,0.005364372469635627,Natural,Geophysical,Earthquake,Ground movement,Indonesia,IDN,South-Eastern Asia,Asia,Lombok Island (Sumabxa Isl. region),4.836506503834543e-06,Richter,0.6528925619834727,0.36363636363636365,0.9666666666666667,0.6528925619834727,0.36363636363636365,0.9666666666666667,8.918921329438197e-06,2.611112561729201e-05,5.454242440770432e-05,0.0011354576281623271,0.00010923333366434343,0.0028744349621798123,1.9752381140498868e-05,0.2564626628694681,0
0.6528925619834727,0.010222672064777328,Natural,Geophysical,Earthquake,Ground movement,Indonesia,IDN,South-Eastern Asia,Asia,West Java,4.836506503834543e-06,Richter,0.6528925619834727,0.9090909090909091,0.03333333333333333,0.6528925619834727,0.9090909090909091,0.03333333333333333,6.7567585829077256e-06,0.00011055561697534278,0.00013030000039484848,0.0001890852092905759,0.00013090606100274566,0.0028744349621798123,7.618095310648526e-05,0.2564626628694681,0
0.6528925619834727,0.011437246963562752,Natural,Geophysical,Earthquake,Ground movement,Indonesia,IDN,South-Eastern Asia,Asia,Bengkulu area (South Sumatra),4.9132764483398535e-06,Richter,0.6528925619834727,0.9999999999999999,0.4666666666666667,0.6528925619834727,0.9999999999999999,0.4666666666666667,1.081081373265236e-06,2.7222237345687417e-05,4.542424256189164e-06,0.0001890852092905759,4.542424256189164e-06,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,0
0.6528925619834727,0.011538461538461537,Natural,Geophysical,Earthquake,Ground movement,Indonesia,IDN,South-Eastern Asia,Asia,"Bali, Lombok",4.836506503834543e-06,Richter,0.6528925619834727,0.9999999999999999,0.5666666666666667,0.6528925619834727,0.9999999999999999,0.5666666666666667,8.37838064280558e-06,0.00034333352407418,3.030000009181818e-05,0.0001890852092905759,1.8727272784022038e-06,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,0
0.6528925619834727,0.002631578947368421,Natural,Geophysical,Volcanic activity,Ash fall,Indonesia,IDN,South-Eastern Asia,Asia,Dieng plain (Central Java),1.600653342935718e-05,Km2,0.6528925619834727,0.09090909090909091,0.6333333333333333,0.6528925619834727,0.09090909090909091,0.6333333333333333,4.7027039737037766e-05,0.0005550003083335046,5.151212136821855e-05,0.0006307256714307265,8.484545480256198e-05,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,0
0.6528925619834727,0.027125506072874492,Natural,Geophysical,Volcanic activity,Ash fall,Indonesia,IDN,South-Eastern Asia,Asia,Merapi (Ouest Sumatra),1.600653342935718e-05,Km2,0.6528925619834727,0.36363636363636365,0.4666666666666667,0.6528925619834727,0.36363636363636365,0.5,2.189189780862103e-05,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,1
0.6528925619834727,0.026417004048582993,Natural,Hydrological,Landslide,Landslide,Indonesia,IDN,South-Eastern Asia,Asia,Ciherang,1.600653342935718e-05,Km2,0.6528925619834727,0.36363636363636365,0.9333333333333333,0.6528925619834727,0.36363636363636365,0.9333333333333333,5.945947552958799e-06,2.777779320988512e-06,3.030000009181818e-05,0.0001890852092905759,1.5151515197428835e-08,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,0
0.6528925619834727,0.0027327935222672063,Natural,Hydrological,Flood,Riverine flood,Indonesia,IDN,South-Eastern Asia,Asia,Flores Island,1.600653342935718e-05,Km2,0.6528925619834727,0.09090909090909091,0.8666666666666667,0.6528925619834727,0.09090909090909091,0.8666666666666667,3.432433360117124e-05,0.00019388899660499812,6.060303048667585e-05,0.00025217670388202597,7.378484870843893e-05,0.0028744349621798123,1.5228571573605443e-05,0.2564626628694681,0
0.6528925619834727,0.004554655870445344,Natural,Hydrological,Flood,Riverine flood,Indonesia,IDN,South-Eastern Asia,Asia,West Java,1.600653342935718e-05,Km2,0.6528925619834727,0.36363636363636365,0.4666666666666667,0.6528925619834727,0.36363636363636365,0.5,5.945947552958799e-06,2.7222237345687417e-05,1.3633333374646465e-05,0.0001890852092905759,1.3633333374646465e-05,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,1
0.6528925619834727,0.005668016194331983,Natural,Hydrological,Flood,Riverine flood,Indonesia,IDN,South-Eastern Asia,Asia,Borneo,1.600653342935718e-05,Km2,0.6528925619834727,0.4545454545454545,0.4666666666666667,0.6528925619834727,0.4545454545454545,0.5,3.243244119795708e-06,2.7222237345687417e-05,1.8178787933875113e-05,0.0001890852092905759,1.8178787933875113e-05,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,1
0.6528925619834727,0.0029352226720647774,Natural,Hydrological,Landslide,Landslide,India,IND,Southern Asia,Asia,"Lahaul, Pangi",1.600653342935718e-05,Km2,0.6528925619834727,0.1818181818181818,0.4666666666666667,0.6528925619834727,0.1818181818181818,0.5,6.189190861943477e-05,2.7222237345687417e-05,1.5148484894389347e-05,0.0001890852092905759,1.5148484894389347e-05,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,1
0.6528925619834727,0.007894736842105263,Natural,Hydrological,Landslide,Landslide,India,IND,Southern Asia,Asia,Uttar Pradesh,1.600653342935718e-05,Km2,0.6528925619834727,0.6363636363636364,0.6,0.6528925619834727,0.6363636363636364,0.6,1.108108407596867e-05,6.111114506174726e-06,3.000000009090909e-07,0.0001890852092905759,3.3636363738292013e-07,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,0
0.6528925619834727,0.005060728744939271,Natural,Meteorological,Storm,Tropical cyclone,India,IND,Southern Asia,Asia,Andhra Pradesh,1.600653342935718e-05,Kph,0.6528925619834727,0.36363636363636365,0.3666666666666667,0.6528925619834727,0.36363636363636365,0.3666666666666667,0.00016027031358657124,2.7222237345687417e-05,0.0048659727420180985,0.0001890852092905759,0.0048659727420180985,0.0028744349621798123,6.094285772326531e-05,0.2564626628694681,0
0.6528925619834727,0.004453441295546558,Natural,Meteorological,Extreme temperature ,Heat wave,India,IND,Southern Asia,Asia,Bihar,1.600653342935718e-05,°C,0.6528925619834727,0.36363636363636365,0.4666666666666667,0.6528925619834727,0.36363636363636365,0.5,8.08108326515764e-05,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,1
0.6528925619834727,0.006072874493927126,Natural,Meteorological,Extreme temperature ,Heat wave,India,IND,Southern Asia,Asia,Rajasthan,1.600653342935718e-05,°C,0.6528925619834727,0.5454545454545454,0.4666666666666667,0.6528925619834727,0.5454545454545454,0.5,2.6756763988314594e-05,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,1
0.6528925619834727,0.026821862348178134,Natural,Biological,Epidemic,Bacterial disease,India,IND,Southern Asia,Asia,Bihar,1.600653342935718e-05,Vaccinated,0.6528925619834727,0.6363636363636364,0.4,0.6528925619834727,0.6363636363636364,0.4,5.7837853469690125e-05,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,0
0.6528925619834727,0.911336032388664,Natural,Climatological,Drought,Drought,India,IND,Southern Asia,Asia,North,1.600653342935718e-05,Km2,0.6528925619834727,0.5454545454545454,0.4666666666666667,0.6528925619834727,0.5454545454545454,0.5,5.135136523009872e-06,2.7222237345687417e-05,0.030303027364554626,0.0001890852092905759,0.030303027364554626,0.0028744349621798123,0.0009523714376416327,0.2564626628694681,1
0.6528925619834727,0.00597165991902834,Natural,Hydrological,Flood,Riverine flood,India,IND,Southern Asia,Asia,"North West, North, North East",1.600653342935718e-05,Km2,0.6528925619834727,0.5454545454545454,0.4666666666666667,0.6528925619834727,0.5454545454545454,0.5,2.6756763988314594e-05,2.7222237345687417e-05,0.0030303000091827276,0.0006307256714307265,0.003060603039577585,0.0028744349621798123,0.0004761809569160091,0.2564626628694681,1
0.6528925619834727,0.009311740890688258,Natural,Hydrological,Flood,Riverine flood,India,IND,Southern Asia,Asia,Assam,1.600653342935718e-05,Km2,0.6528925619834727,0.8181818181818182,0.4666666666666667,0.6528925619834727,0.8181818181818182,0.5,3.243244119795708e-06,2.7222237345687417e-05,0.0030303000091827276,0.0001890852092905759,0.0030303000091827276,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,1
0.6528925619834727,0.010020242914979757,Natural,Hydrological,Flood,Riverine flood,India,IND,Southern Asia,Asia,Tamil Nadu,1.600653342935718e-05,Km2,0.6528925619834727,0.9090909090909091,0.4666666666666667,0.6528925619834727,0.9090909090909091,0.5,3.756757772096695e-05,2.7222237345687417e-05,3.030000009181818e-05,0.0001890852092905759,1.8072727327493113e-05,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,1
0.6528925619834727,0.022672064777327933,Natural,Hydrological,Flood,Riverine flood,India,IND,Southern Asia,Asia,"Uttar Pradesh, Bihar, West Bengal",1.600653342935718e-05,Km2,0.6528925619834727,0.6363636363636364,0.8,0.6528925619834727,0.6363636363636364,0.8,5.135136523009872e-06,2.7222237345687417e-05,0.0787878759963269,0.0001890852092905759,0.0787878759963269,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,0
0.6528925619834727,0.0017206477732793523,Natural,Geophysical,Earthquake,Ground movement,Iran (Islamic Republic of),IRN,Southern Asia,Asia,"Meshed, Bonzanabad (Khorasan province)",4.9132764483398535e-06,Richter,0.6528925619834727,0.0,0.5,0.6528925619834727,0.0,0.5,5.351352797662918e-05,0.00011055561697534278,1.5148484894389347e-05,0.0001890852092905759,1.5754545502286502e-05,0.0028744349621798123,0.00028570476462575964,0.2564626628694681,0
